Section,Title,Date,Time,Authors,URL,Content
daily-stench,Five Best Ways To Spend Your Corona-Bucks,24-Apr-20,4:20 AM,['A. Wiessass'],https://dailynexus.com/2020-04-24/five-best-ways-to-spend-your-corona-bucks/,"A. Wiessass / Daily Nexus † With the world all topsy-turvy, you might be looking for someone to guide you in wasting money, especially since many Isla Vista residents will be getting some government-provided fuck-aroundù funds. 1.About 200 I.V. Bagel Caf√© Egglesù Bagel Caf√© is the spiritual heart of Isla Vista, so we here at Nexustentialism feel there is no better way for a Gaucho to spend their IRS endowment than on 196 of their most average menu item. I'm not sure who exactly wants this many egg-centric bagel sandwiches, but thanks to the government's pitiful attempt at personal economic stabilization, they are currently within your grasp. There are far better menu items at this same price point, but the Eggle seemed fitting because it is probably better as a unit of measurement than as a food item. 2.Forty Eighths of Shitty I.V. Weed Although most of us have access to higher-quality pot, nothing feels more like home than a very midù eighth from this guy you met in the dorms during freshman year. And if that feels like home, how about feeling like home 40 times over? Besides, there's nothing like reinvesting in your community by supporting local businesses! 3.Nothing, Because Your Parents Claim You as a Dependant Oh, you don't file your own taxes? That's so embarrassing. You know it takes like 20 minutes, like, what's your excuse?† Now look at you, your parents are rolling in the dough that is rightfully yours. You can take this as an opportunity to better yourself in the future or to enact a revenge plot against your parents. Your choice. 4.One and a Half Months of Rent for Your Isla Vistan Shack You know your apartment in I.V. you can't go to because you are quarantined at your parent's house? Yeah, you could use your stimulus check to make sure you don't get evicted from a place that you don't actually live in. As the world trends more and more toward a Mad Maxù-esque hellscape, it seems clear that Isla Vista realty groups will be the first to draw blood. Accrue affinity while you can, and pray they take pity on you. 5. 0.5% of Your Education That's right. Not 5%, but zero-point-five percent of the cost of a four-year, in-state UCSB education. That means you would need 20,000 coronavirus stimulus checks to cover the cost of your (probably fucking useless) bachelor's degree. Think about that. The government really said that a month of your life is worth about $1,200, but somehow a degree in fucking communications is worth exponentially more? Highly dubious. † A. Wiessass forgot to factor in sales tax and doesn't care to recalculate.
"
daily-stench,Storke in the Age of COVID-19: UCSB's Favorite Tower To Chime Each Hour on New Facebook Livestream,27-Apr-20,4:20 PM,['Sierra Vakili'],https://dailynexus.com/2020-04-27/storke-in-the-age-of-covid-19-ucsbs-favorite-tower-to-chime-each-hour-on-new-facebook-livestream/,"Emma Demorest / Daily Nexus † Upon the March 25 announcement that UC Santa Barbara officials had no intentionù to adjust tuition for a remote spring quarter, students were forced to face the harsh reality that all their services, although covered by tuition, would not be accessible throughout the rest of the academic year. Students were understandably heartbroken î from Counseling & Psychological Services to critical resources like the Associated Students Food Bank, many were forced to say goodbye to services that had changed their lives for the better. Among these services is a student favorite: the consistent, encouraging and hourly chimes of their favorite campanile, Storke Tower.† However, hope was sparked for Storke fans across the globe on Tuesday, when campus officials announced the introduction of Storke Tower's very own Facebook livestream so students could hear its chime at the top of each hour, like nothing has even changed.ù Professors are encouraged to begin class only upon Storke's digital chime, just as they would if classes were held on campus. We think it'll really help students feel more of a sense of normalcy during remote instruction,ù said Tessa Pointment, president of the Storke United Campanile Coalition (SUCC). Pointment hopes that, despite what financially devastating circumstances, unsafe home environments and generally world-altering events may plague (no pun intended) students' lives, Storke may offer a small message of salvation to any students who may be struggling with the transition. The message seemed to be well received by students. This, like, totally makes up for the fact that I'll never be able to give the vast majority of all the friends I've made over the past four years a proper goodbye!ù exclaimed graduating senior Conner Mencement. It's like I never even left Isla Vista! I can practically smell the ocean from all the way out here in Chico! Thanks, Storkey!ù When asked for comment on the new Facebook developments, Storke eloquently offered, Bong bong bong bong bong, bong bong: bong bong bong bong bong. Bong bong bong, bong bong bong bong bong bong. Bong bong; bong Mark Zuckerberg bong bong, bong bong? Bong! Bong bong bong bong bong bong.ù Storke Tower hopes to launch its OnlyFans profile by early May. † Sierra Vakili bong bong bong bong.†
"
daily-stench,Student Health Now Offering Complimentary Circumcisions,29-Apr-20,4:20 PM,['Henri Bemis'],https://dailynexus.com/2020-04-29/student-health-now-offering-complimentary-circumcisions/,"Emma Demorest / Daily Nexus † Tired of all that foreskin weighing you down? Well, we've got great news for you: Student Health is now offering complimentary circumcisions to lighten your load! Come on down to the Student Health center and get yourself a thoroughly modern member î free of charge î†now and through the end of spring quarter! Signed into law by a recently passed Associated Students Senate bill, the new service reportedly has the capacity to perform over 150 circumcisions per day, but lines stretching several times around the building suggest that those looking to go under the knife ought to act fast! Wow, I feel like I've had the weight of the world lifted off of my pubis,ù said freshly snipped student Richard Wang. I'm finally free!ù Officials from Student Health have urged students to take advantage of this limited-time offer, reminding them that there's no time like the presentù and that we're not in Europe, so what're you hanging onto it for?ù Students have responded to the new program with overwhelming positivity, lining up in droves to make use of this new on-campus outpatient procedure. Glans across campus are finally seeing the light of day, and patients who have undergone the elective operation are thrilled to share their results. I'm just so excited to show it off,ù said student Jamie Johnson regarding their newly pruned peen. I've already sent pictures to half of my contacts,ù Johnson eagerly told Nexustentialism.† Nexustentialism tried to gently remind Johnson about the rules of dick-pic etiquette, but it seems that our efforts did little to dissuade the publicity antics of the cut crusader. Nonetheless, responses to the unsolicited phallus photography have surprisingly been largely positive î go figure. Unprompted peen pics aside, however, schlong√©d individuals throughout the greater Isla Vista area have expressed gratitude for the availability of the program, some even going so far as to become return customers. Don't ask us how that works, though; we're just as confused as you are. All foreskins removed will be donated to circumcised men in need. † Henri Bemis hopes his foreskin found a good home OK, I get that this is satire, but I'd pay a year's salary rather than be circumcised or have my son circumcised.  Why would I want the most sensitive and pleasurable parts cut off?  That little bit of skin makes a big difference (it's not just there to protect the glans). I'm uncircumcised and you are trolling about foreskin being the most sensitive part of a man's body. Nice try, you people are just as bad as anti-vaxxers. There seems to be a lot of variation between individuals, but I can say for a fact that my inner foreskin contains the most sensitive and pleasurable parts of my genitals. It isn't even close. Pubmed 17378847 suggests that it's the same for a lot of other men. The intactivists aren't the crazy people here. Three national medical organizations (Iceland, Sweden and Germany) have called for elective infant male circumcision to be *banned*, and two others (Denmark and the Netherlands) have said they'd support a ban if they didn't think it would drive the practice underground. Routineù circumcision *is* banned¶†Read more ª It's incredible that they're trying to talk men into this barbaric procedure when Western Europe and Japan are systematically finding in research that circumcision is extremely harmful to sexual function, especially as men age. The foreskin is double-layered skin and, in intact men, it slides on itself like a water squiggly, which means that even a bone dry organ is completely functional. Cut men need lube to do anything, which is why circumcision began in the first place ì to hinder sexual function. Then, the underside of the foreskin is super sensitive. When it drapes back during sex, most of¶†Read more ª If he got sliced his IQ says he will soon flunk out. 
            Choked by their cap tassel during a graduation photoshoot           
            Accidentally daps the Chancellor up as they receive their diploma           
            Decided to skip commencement to go day drink on Del Playa           
            Ugly crying so hard they drown out ""Pomp and Circumstance""           
            Posing on stage like there's a model scout in the audience (there was)           
            Can't make it up the steps due to the sheer amount of cords, stoles, and leis           
            Couldn't decide on a grad dress so they showed up in pajamas under their gown           
            Showed up to commencement high and suffering from horrendous munchies           
            Somehow juggling the 15 ceremonies required for their triple major           
            Graduated with a 5 year plan, chronic anxiety, and a great internship           
            Reading Kafka in the audience in hopes of an honorary English degree           
            had their graduation photos taken in the lagoon to be different          "
daily-stench,Local Bro Thinks the Ratio at His Childhood Home Blowsù,1-May-20,4:20 PM,['Kian Karamdashti'],https://dailynexus.com/2020-05-01/local-bro-thinks-the-ratio-at-his-childhood-home-blows/,"† Matteo Wharton / Daily Nexus † While much of the world struggles to respond as COVID-19 continues to spread across the globe, a crisis is brewing among those who ventured home to wait out the quarantine. Oh man, this shit is dry as fuck,ù Chad Brohanski said. I was expecting Deltopia ragers with absolute baddies, and now, I'm stuck at home sleeping till 4 p.m.ù† While many students have expectedly felt a sense of sorrow at the in-person cancellation of Spring Quarter 2020, some members of the local Isla Vista population are certainly taking it harder than others. A specific group of people who are struggling are, namely, the Bros.ù† My mom has no White Claws in the freezer, my little brother isn't actually a chiller and on the off chance that someone here actually tosses, they all toss low,ù Brohanski said. What is this shit? Every time I make a misogynistic comment, instead of laughs, I get reprimanded by my mom.ù See, this special population had become especially accustomed to their prior living environment î an environment with no rules, minimal restrictions and maximum heinousness. Not only have these Bros struggled to assimilate to their new environment, but their families are struggling to see their beautiful boys turn into the monsters they've become.† He was such a sweet, innocent boy. Now he just comes home talking about how much he pulls and how many Nattys he can crush,ù said Becky, Brohanski's mother. The other day, I even heard him tell the family dog that he was òbeing a little bitch.' He's a menace. Who tells their mother that the ratio at their own family home òfucking blows?' Who does that?ù Brohanski did not deny these claims.† In my defense, he was being a little bitch.ù Only time will truly tell how much more both parties can take in this conflict.† No one here is checked in. No one here is ready to rip. No one here wants to rage,ù Brohanski said. I am going to lose my mind if my dad doesn't shotgun this Four Loko with me when I go downstairs. It's time to rally.ù † Kian Karamdashti shamelessly admits that he doesn't make his bed in Isla Vista or at his childhood home. Comments are closed. 
            Choked by their cap tassel during a graduation photoshoot           
            Accidentally daps the Chancellor up as they receive their diploma           
            Decided to skip commencement to go day drink on Del Playa           
            Ugly crying so hard they drown out ""Pomp and Circumstance""           
            Posing on stage like there's a model scout in the audience (there was)           
            Can't make it up the steps due to the sheer amount of cords, stoles, and leis           
            Couldn't decide on a grad dress so they showed up in pajamas under their gown           
            Showed up to commencement high and suffering from horrendous munchies           
            Somehow juggling the 15 ceremonies required for their triple major           
            Graduated with a 5 year plan, chronic anxiety, and a great internship           
            Reading Kafka in the audience in hopes of an honorary English degree           
            had their graduation photos taken in the lagoon to be different          "
daily-stench,Pok√°mon Don't-Go-Outside!,6-May-20,4:20 AM,"['Max Myszkowski', 'Sam Rankin']",https://dailynexus.com/2020-05-06/pokamon-dont-go-outside/,"Sam Rankin / Daily Nexus Viral genomes aren't the only things rapidly evolving these days! Come take a look at an all-new line of never-before-seen Pandemic-mon, a legally distinct brand of pocket-sized fighting monsters! Sam Rankin / Daily Nexus Without further ado, we would like to introduce our three pestilence-prone pocket-sized monsters: Masqi, Shelltor and Kroniv. Sam Rankin / Daily Nexus Masqi ì Did someone say bird flu? Not for this masked avian friend. Masqui always keeps a mask on to ensure it is protected from bacteria, viruses and government facial recognition software. You can never be too careful. Sam Rankin / Daily Nexus Shelltor ì This Pok√°mon has only rarely been observed outside of its shell. It stays inside for days on end, probably playing video games and smoking weed, which as it turns out is currently considered a responsible course of action. Good luck when this is all over though, buddy. Sam Rankin / Daily Nexus Kroniv ì This Pok√°mon is known for its ability to quickly multiply in numbers. Kronivs can double their population size in only a few hours ì even fewer if they're surrounded by idiots who don't wash their hands.
"
daily-stench,"UCSB Eases Admission Requirements, Pants No Longer Requiredù",12-May-20,4:20 PM,['Natalie Kothergirls'],https://dailynexus.com/2020-05-12/ucsb-eases-admission-requirements-pants-no-longer-required/,"Max Myszkowski / Daily Nexus Although midterm season has already come and gone, many students of the University of California are still adjusting to the new lifestyle that remote instruction entails. Whether that means helping out around the house, fighting the urge to cut your own bangs or mustering the courage to venture out of bed and toward the kitchen before noon, a little can go a long way in terms of university-provided assistance. While UCSB officials plan to do jack shit for currently enrolled, tuition-paying students, this sentiment has inspired them to make one major change to future admission processes: Incoming freshmen and transfer students will no longer be required to wear pants to earn admission to the university. The long-awaited decision came after weeks of pantsless Zoom-call deliberation among COVID-19 response staff. Everyone was proposing their ideas on how we can make these strange and uncertain and unprecedented times a little less stressful and strange and uncertain,ù one anonymous staffer recalled, when I just looked down for a second, saw those purple polka dots and boom. That's when I knew.ù† While a new sans-pant road lies ahead of UCSB, the decision was met with backlash from current students who claimed that their pant-donning years have been all for nothing.ù Third-year student Elias Tancio is among many who believe that the new requirements are all talk, no trousers. Believe me, dude, if I could have all the clout of going to UCSB minus the requirement of wearing pants, you think I wouldn't take it?ù Tancio asked before relaxing into his seat and getting ready for class, with only Calvin Klein to thank for the drapery of his bottom half. The pile of Tancio's dirty pants in the corner of his childhood bedroom was unavailable for comment. Whether or not students' rear-end rights will be revoked when in-person instruction resumes is currently unknown, so students are encouraged to make like Winnie the Poohù while they can. † Natalie Kothergirls will be transitioning to pantsless reporting.
"
daily-stench,"Stats Indicate for First Time in 300 Years, More People Baking Bread Than Having Sex",15-May-20,4:20 PM,['Emma Demorest'],https://dailynexus.com/2020-05-15/stats-indicate-for-first-time-in-300-years-more-people-baking-bread-than-having-sex/,"† Emma Demorest / Daily Nexus Researchers at UC Santa Barbara have recently released data collected within the past two months that has shaken the university and the surrounding community to its core. Due to the COVID-19 outbreak, a mere fraction of the robust UCSB student body is actually getting it on.† Before the outbreak, 95% of the Isla Vista population was really boning hard, because we're big ol' sexy horndogs,ù said researcher Stayn Side, but now, that number has been reduced to the population living with their significant others, which brings the average percentage of people having some òpumpin' fun time' to about 10%.ù† This is a jarring reality for UCSB students, who famously rate No.1 in overall U.S. university hotness. However, those grappling with this newfound sexual frustration have now turned to the pastime of our ancestors which, no one would argue, is just about as good as sex itself.† What we have is kind of a natural phenomenon,ù Side said. For the first time in over 300 years, our data indicates that more people are turning to baking bread than engaging in some òafternoon delight,' or òcreaming the twinkie,' if you will.ù† Much like the forbidden polka,ù, bread has served as a cornerstone of the insatiable human diet, and sexually frustrated gauchos seem to be trying their best to curb their cravings for the old lust-and-thrust. All my I.V. hookups are out the window now,ù student Heather Ornees said. I haven't gotten laid in so long, but this has been a great distraction. I just take the dick î I mean î dough, and I just knead and knead and knead, and knead and¶ù Some, like English major Greta Laeid, say that they have turned to baking upwards of 10 sourdough loaves a week. I don't really remember what sex is like at this point,ù Laeid said. So putting my dough in the oven is about as close as I'll get to seeing anything rise.ù† † Emma Demorest is gluten intolerant î just think about what she is going through right now.† Comments are closed. 
            Choked by their cap tassel during a graduation photoshoot           
            Accidentally daps the Chancellor up as they receive their diploma           
            Decided to skip commencement to go day drink on Del Playa           
            Ugly crying so hard they drown out ""Pomp and Circumstance""           
            Posing on stage like there's a model scout in the audience (there was)           
            Can't make it up the steps due to the sheer amount of cords, stoles, and leis           
            Couldn't decide on a grad dress so they showed up in pajamas under their gown           
            Showed up to commencement high and suffering from horrendous munchies           
            Somehow juggling the 15 ceremonies required for their triple major           
            Graduated with a 5 year plan, chronic anxiety, and a great internship           
            Reading Kafka in the audience in hopes of an honorary English degree           
            had their graduation photos taken in the lagoon to be different          "
daily-stench,"Sad! You Were Expecting a Nexustentialism Article, But I Was Too Depressed To Write One",20-May-20,4:20 PM,['Natalie Kothergirls'],https://dailynexus.com/2020-05-20/sad-you-were-expecting-a-nexustentialism-article-but-i-was-too-depressed-to-write-one/,"That's it, that's the article. † Natalie Kothergirls doesn't know what you were expecting. Comments are closed. 
            Choked by their cap tassel during a graduation photoshoot           
            Accidentally daps the Chancellor up as they receive their diploma           
            Decided to skip commencement to go day drink on Del Playa           
            Ugly crying so hard they drown out ""Pomp and Circumstance""           
            Posing on stage like there's a model scout in the audience (there was)           
            Can't make it up the steps due to the sheer amount of cords, stoles, and leis           
            Couldn't decide on a grad dress so they showed up in pajamas under their gown           
            Showed up to commencement high and suffering from horrendous munchies           
            Somehow juggling the 15 ceremonies required for their triple major           
            Graduated with a 5 year plan, chronic anxiety, and a great internship           
            Reading Kafka in the audience in hopes of an honorary English degree           
            had their graduation photos taken in the lagoon to be different          "
daily-stench,"Professor Assures In-Person Lecture About Same Boring Material ""Much More Engaging Than Online Class""",23-May-20,4:20 PM,['Sam Franzini'],https://dailynexus.com/2020-05-23/professor-assures-in-person-lecture-about-same-boring-material-much-more-engaging-than-online-class/,"Max Myszkowski / Daily Nexus During a pre-recorded lecture about ecology and preservation, or biology, or maybe physics, or something, Professor Aborian made a point to ensure that this material that 50% of students had already clicked away from is actually much more interesting in person. You know, if we were all together, I'd have examples, and demos, and maybe I'd bring in an organism that I'm talking about,ù Aborian pretended. A lot of students are actually very interested in this class and take the ones I offer in the future.ù During the 70-minute lecture, which was one of three videos that his unfortunate communication (or was it psychology?) students were required to watch, Aborian rambled on about how the online format is not only more stressful for students, but also for professors. Aborian made a point to emphasize that even though he couldn't see the sleeping faces while he was talking like before, he envisioned them in his head to bring about a sense of normalcy. He also paused for any questions, and since obviously none were asked in the video format, it was similar to his experience back in Buchanan Hall. We talked to Brian Small, a third-year taking Aborian's class as a general education requirement, who had concerns about the material. I just can't focus with all the distractions on my computer,ù Small said. While I'm scrolling through Instagram on my phone, I can barely keep my attention on Aborian while he's teaching chemistry. Er, no, that's my other class. What does he teach again? Nutrition? Linguistics? Let me check.ù Aborian keeps insisting that the 50 pages of assigned reading from academic journals get better once you are more familiar with them,ù but sources that had taken Aborian's class in winter quarter denied his claims that the appeal of the material was suffering due to the online shift.† Although the abrupt change to an all-online quarter is affecting many individuals, it is not affecting how interesting the topics Aborian covers in his lectures on classics, or gender studies, or calculus are. † Sam Franzini would like to give a raise to whoever implemented the 2x speedù button on GauchoCast.
"
daily-stench,CALPIRG Unveils New Save The Murder-Hornetsù Campaign,24-May-20,4:20 AM,['Max Myszkowski'],https://dailynexus.com/2020-05-24/calpirg-unveils-new-save-the-murder-hornets-campaign/,"Max Myszkowski / Daily Nexus Isla Vista, Calif. î Having finally saved each and every last bee in distress, CALPIRG today unveiled its new Save the Murder Hornetsù campaign to carry on the legacy of its recently completed apian achievement. Murder hornets, more formally known as giant Asian hornets (Vespa Mandarinia), have finally made their way to the United States, and with no bees left to save, CALPIRG unfortunately had no choice but to move on to the next closest insect. I'm glad we finally saved the last bee and all, but I was really hoping we could save, like, a panda or something next. The CALPIRG turtle costume isn't bee-proof and I'm out of EpiPens,ù indentured CALPIRG servant Ana Flaxis said. The new campaign's launch has struggled to attract the same passion and enthusiasm of the former Save the Beesù campaign, however. While the campaign is advertised as being the bee's knees,ù several students have reportedly described the new campaign as more like the wasp's ankles. Aren't they an invasive species? Shouldn't we be trying to get rid of them?ù fourth-year ecology major Reece Heikel said. ùThis could destabilize or destroy entire ecosystems î my god, it could jeopardize the bees.ù Oh, and the murdering,ù she added. In a press conference shortly after announcing the campaign, newly elected CALPIRG president Arthur Paud î a masked individual in a suspiciously writhing trench coat î couldn't help but buzz with excitement regarding the new project. ZZZZZzzzzzZzZzZzZzzzzz ¶ Zzzz,ù the environmentalist remarked, seemingly hovering several inches above the ground from behind the podium during a particularly rousing î though quite unintelligible î speech promoting the value of protecting the new murder hornet population. The population count of these 1.5-inch-long, venom-filled murderers is projected to explode in the coming weeks, no doubt thanks in large part to CALPIRG's advocacy and activism. Conservative estimates indicate there could be as many as one murder hornet per exposed American eyeball as early as July. † Max Myszkowski says, Statistically, you're most likely to be murdered by a hornet you know.ù
"
daily-stench,"Man Claims Be Standing 6 Feet Away From You, Actual Distance: 5 Feet, 9 Inches",31-May-20,4:20 AM,['A. Wiessass'],https://dailynexus.com/2020-05-31/man-claims-be-standing-6-feet-away-from-you-actual-distance-5-feet-9-inches/," While some communities are slowly starting to reopen to the public, research has shown that social distancing efforts have been continually undermined by men not knowing what 6 feet looks like. Studies have shown that while men are usually as good as women at estimating lengths, they have extreme trouble with lengths around six. They just can't do it. They just can't. We have yet to find the exact cause of this miscalculation,ù said Nadia Tallenuff, an expert in the topic. However, men can perceive lengths like 5-foot-10 and even lengths as short as 5-foot-8 as roughly equivalent to 6 feet.ù Tallenuff later asked that we not even get her started on the 6-inch mark.ù Gov. Gavin Newsom has responded by trying to educate Californian men on how long 6 feet actually is. It's like six-and-a-half footballs, pointy end to pointy end ¶ or like 15 beer cans stacked and taped together ¶ or about 3.3 newborn babies, foot to head,ù said Newsom, who continued listing things approximating 6 feet in length for 45 more minutes. While men across the world have been sent reeling by these findings, one group is utterly unshocked: women. In fact, women (all of them) issued a statement shortly after the release of this study which simply read, Yeah, we know.ù While men, en masse, are unsure of how to proceed, one local said, I'm just gonna keep telling bitches I'm about 6 feet tall. What are they gonna do? Measure me?ù†† A. Wiessass is not quite a short king and not quite a tall king ¶ maybe he's not a king at all. :(
"
daily-stench,Local Bros Risk it All For One Magical Night at Study Hall,10-Jun-20,4:20 PM,['Raffi Torres'],https://dailynexus.com/2020-06-10/local-bros-risk-it-all-for-one-magical-night-at-study-hall/,"Emma Demorest / Daily Nexus As Santa Barbara County enters into its second phase toward reopening, it was announced that specific businesses, such as malls and retail stores, could hold soft openings.ù One of the businesses explicitly not allowed to open was The Study Hall yet on Thursday night, the Hall bravely defied orders in order to serve the people. We were chilling on our balcony when my boy facetimed me with the good news,ù said local bro Chad Brohanski. He was all like, òSTUDY HALL IS OPEN! LET'S MOB! NOW!' and we immediately set off on our bikes like a rabid pack of hyenas.ù Due to the ongoing COVID-19 pandemic, Study Hall made sure to keep strict guidelines to ensure the safety of all its customers, such as a makeshift sign out front reading no mask, no entryù and a proposed limit on the number of people in the bar.† Oh, by strict, we meant nonexistent,ù said an anonymous staff member. The sign did little to promote mask usage. Our staff weren't even wearing any masks. The Bar was packed from back to front. Our shitty music was blasting. You couldn't hear anything. Two kids were making out in the back. I had a tear in my eye. It was beautiful, the way things used to be. End of the day, if you're not willing to contact COVID-19 for the Hall, what do you even stand for?ù†† Brohanski and his crew seem to agree with that sentiment. I NEEDED STUDY HALL, I NEEDED IT. YOU DON'T UNDERSTAND. LAST NIGHT WAS MAGICAL. THE BEST NIGHT OF MY LIFE, PROBABLY,ù said Brohanski. THE STAFF THERE ARE HEROES. GODDAMN AMERICAN HEROES.ù Despite the fanfare and hoopla, it seems that Study Hall will not remain open after their one-night escapade. Yeah, no way that's happening again,ù said Officer Brett Oinkerson. If I see it open again, I'm going to grab a beer and then shut it down.ù † Raffi Torres would only risk it all for a magical night at Freebirds!
"
daily-stench,"Not to Worry! Times May be Changing, But This Professor's Grading Scale Absolutely Will Not",17-Jun-20,4:20 PM,['Emma Demorest'],https://dailynexus.com/2020-06-17/not-to-worry-times-may-be-changing-but-this-professors-grading-scale-absolutely-will-not/,"Emma Demorest / Daily Nexus † Physics professor Rick Beeker readily told Nexustentialism sources this week that he would not be easing up on his grading come finals.† I mean, are we facing major, necessary systemic changes as a country? Sure. Do we live our lives differently because of a deadly untreatable virus? Of course. That's why I think it's so important that amidst all this change, at least my students can rely on my age-old, hard-assed grading scale.ù† Beeker, an infamously tough professor with TAs spawning from the depths of Davey Jones' watery grave, said that providing students with some much needed normalcyù during this time was the least he could do.† When students are taking my tests, I want them to feel that cold sweat and the dizziness that comes with absolute fear, just like old times.ù† Beeker does not seem to have considered the fact that this might in fact be the opposite of what his students were hoping for, but this misreading seems to be a constant in his teaching practices.† When students ask me if something from a lab will come up on the final, I like to shrug and say nothing. I think they like it too, a little riddle, just for them. It's also helpful, as a teacher, if you can start a sentence and then just keep it going until no one knows what you're saying anymore, and you forget the question you were originally asked. I think that's what keeps my students coming back for more.ù† We at Nexustentialism did not have the heart to tell Beeker that his pupils keep coming back because he keeps failing them.† † Emma Demorest has proudly never taken physics, or even a single math.† Comments are closed. 
            Choked by their cap tassel during a graduation photoshoot           
            Accidentally daps the Chancellor up as they receive their diploma           
            Decided to skip commencement to go day drink on Del Playa           
            Ugly crying so hard they drown out ""Pomp and Circumstance""           
            Posing on stage like there's a model scout in the audience (there was)           
            Can't make it up the steps due to the sheer amount of cords, stoles, and leis           
            Couldn't decide on a grad dress so they showed up in pajamas under their gown           
            Showed up to commencement high and suffering from horrendous munchies           
            Somehow juggling the 15 ceremonies required for their triple major           
            Graduated with a 5 year plan, chronic anxiety, and a great internship           
            Reading Kafka in the audience in hopes of an honorary English degree           
            had their graduation photos taken in the lagoon to be different          "
daily-stench,UCSB To Have In-Person Zoom Classes,19-Jun-20,4:20 PM,['Natalie Kothergirls'],https://dailynexus.com/2020-06-19/ucsb-to-have-in-person-zoom-classes/,"Emma Demorest / Daily Nexus † The University of California has recently made the landmark decision to embark into a new frontier of educational possibilities: The Zoom classes utilized for remote instruction during the Spring Quarter 2020 will soon take place in person. If we've learned anything from the Spring Quarter 2020,ù UCSB official DJ Talerning said, it's that everybody loves Zoom. We know this because of all the people who said they loved it. A survey conducted by UCSB researchers even showed that 100% of UCSB students loved their Zoom classes.ù† When asked about the sample size of this survey, Talerning quickly changed the subject. I like that I don't have to wear pants!ù said the only kid who took the survey, holding up the Amazon gift card he won for participating. We just really wanted students to be able to relive this period of togetherness, you know? The idea that we were all together even though we were physically apart,ù Talerning declared, denying any claims that his golden idiom was bullshitù and literally just wrong.ù† Talerning showed off his pearly whites as he exclaimed, So that's why we're so excited to bring Zoom classes to the UCSB campus! Just like in a Zoom call, students will be able to interact with their professor and other students, but now, it's in person!ù† When asked how this differed from normal in-person classes, Talerning burst into tears, screaming at our Nexustentialism field reporter, Why would you fucking say that?ù î before running out the door and scootering away, only to be stopped by a CSO (because those guys are still around for some reason) and being told that scooters aren't allowed on the bike paths and getting fined for one billion dollars. Students were naturally curious as to when these new classes would arrive at UCSB. Where's the drama in that? You'll know when you know. Have a little patience. Be a little grateful. The suspense is part of the process,ù Chancellor Yang answered. † Natalie Kothergirls wrote this article one White Claw deep î Gaucho style.
"
daily-stench,"Dowries, Barn Raises, Making Comeback",2-Jul-20,4:20 PM,['Emma Demorest'],https://dailynexus.com/2020-07-02/dowries-barn-raises-making-comeback/,"Emma Demorest / Daily Nexus † Since such things like global pandemics, once thought to be outdated, have come back around, why not revive some trends of the past while we're at it! Below are some highlights of yesteryear that Nexustentialism predicts we can look forward to making a comeback.† † Dowries† That's right, dowries are back, and better than ever. For those born past 1925, think of a dowry as a marital goodie bag, but only for the men. The women, obviously, don't get one but instead can only hope that herself and her family have prepared one good enough to entice the man she hopes to take her hand. What can you start putting together for your personal dowry, you ask? Nexustentialism recommends a small herd of livestock, a bag or two of grains or some kind of silver houseware (think candlesticks).† † Making Your Own Butter† Normalize butter making! Like most things before the year 1990, this activity takes tons of time and energy and is super easy to fuck up, but who can deny the endless fun one feels while mushing and mushing that buttermilk from your very own cow (also you will need a cow for this) with a wooden spoon for upwards of five hours?!† † Those Bikes With the Huge Ass Wheels† Students of UCSB can rejoice and do away with their dull, rusting fixies or their freshman-year cruisers with the cupholders still attached. These 19th century bikes have everything; a wheel so big you'll crush anyone that crosses your path in the bike loop, and a wheel so small you might just forget it's there. Most importantly, bike thieves won't be able to steal this baby, because î a true marvel of physics î no one on God's green earth understands how to ride it.† † Barn Raises† We know what you're thinking. Why would we, college students of Isla Vista, need a barn to even raise?!ù Well, we'll tell you. First of all, you're going to need somewhere to put your cow, with all that butter you're going to make. With it's mix of physically demanding work and amazing (barn) outcome, D.P. parties and weekly T.G.s have nothing on this social event. Make sure to BYO tools and a good snack (may we suggest a pie, or some kind of jam?). Who knows, while raising those planks and hammering down that siding, you could meet the partner of your dreams. † Cocaine in Everything† Because we think everyone can agree, we need a little something to take the edge off.† † Emma Demorest wonders if she'll ever wed since her dowry consists of only a DVD box set of 30 Rock and a pack of frozen Trader Joe's latkes. 
"
